STL,S.Gilmartin,543219
STL,R.Wick,592858
STL,L.Weaver,596133
STL,M.Mayers,594577
STL,S.Piscotty,572039
STL,H.Bader,664056
STL,A.Mejia,622270
STL,B.Valera,591971
STL,A.Diaz,649557
STL,E.Sosa,624641
STL,M.Sierra,642423
STL,E.Alvarez,608421
TBR,B.Snell,605483
TBR,D.Jennings,543359
TBR,S.Romo,489265
TBR,J.Faria,607188
TBR,J.Odorizzi,543606
TBR,A.Colome,517008
TBR,S.Cishek,518553
TBR,T.Hunter,488984
TBR,A.Pruitt,643493
TBR,B.Boxberger,502202
TBR,C.Whitley,595032
TBR,C.Archer,502042
TBR,E.Longoria,446334
TBR,W.Ramos,467092
TBR,B.Miller,543543
TBR,L.Morrison,489149
TBR,T.Plouffe,461858
TBR,M.Smith,605480
TBR,P.Bourjos,488721
TBR,J.Sucre,491696
TBR,C.Dickerson,572816
TBR,L.Duda,446263
TBR,S.Souza,519306
TBR,D.Robertson,621002
TBR,A.Hechavarria,588751
TBR,A.Cobb,502171
TBR,R.Stanek,592773
TBR,J.Schultz,621289
TBR,H.Wood,621056
TBR,A.Kolarek,592473
TBR,A.Kittredge,552640
TBR,C.Hu,629496
TBR,T.Guerrieri,605260
TBR,J.De Leon,592254
TBR,J.Alvarado,621237
TBR,T.Featherston,605227
TBR,C.Casali,592200
TBR,W.Adames,642715
TEX,C.Hamels,430935
TEX,R.Rodriguez,600965
TEX,J.Grilli,276351
TEX,M.Perez,527048
TEX,A.Claudio,592222
TEX,J.Leclerc,600917
TEX,J.Marinez,501697
TEX,A.Cashner,488768
TEX,M.Bush,456713
TEX,T.Ross,475115
TEX,A.Bibens-Dirkx,502212
TEX,T.Barnette,501817
TEX,AJ.Griffin,456167
TEX,R.Odor,596059
TEX,N.Mazara,608577
TEX,D.Robinson,592685
TEX,B.Nicholas,592592
TEX,C.Gomez,460576
TEX,E.Andrus,462101
TEX,A.Beltre,134181
TEX,R.Chirinos,455139
TEX,S.Choo,425783
TEX,D.DeShields,592261
TEX,J.Gallo,608336
TEX,M.Napoli,435063
TEX,K.Kela,605309
TEX,C.Sadzeck,592712
TEX,J.Rodriguez,570257
TEX,Y.Mendez,622795
TEX,A.Bass,542914
TEX,C.Blackburn,607185
TEX,T.Scheppers,489294
TEX,D.Alvarez,516714
TEX,N.Martinez,607259
TEX,J.Profar,595777
TEX,P.Gosselin,594838
TEX,J.Hoying,592419
TEX,R.Rua,607387
TEX,R.Guzman,608597
TOR,JA.Happ,457918
TOR,A.Loup,571901
TOR,C.Rowley,635903
TOR,M.Estrada,462136
TOR,T.Mayza,641835
TOR,M.Dermody,571616
TOR,JP.Howell,434442
TOR,M.Stroman,573186
TOR,R.Tepera,572193
TOR,N.Tepesch,519344
TOR,D.Barnes,592130
TOR,R.Osuna,532077
TOR,K.Morales,434778
TOR,M.Ohlman,572000
TOR,R.Refsnyder,608701
TOR,R.Lopez,607257
TOR,K.Pillar,607680
TOR,J.Donaldson,518626
TOR,N.Aoki,493114
TOR,S.Pearce,456665
TOR,J.Smoak,475253
TOR,R.Goins,572365
TOR,D.Barney,446381
TOR,E.Carrera,485567
TOR,J.Bautista,430832
TOR,D.Leone,608678
TOR,A.Sanchez,592717
TOR,C.Valdez,491624
TOR,M.Montero,471083
TOR,R.Martin,431145
TOR,L.Maile,571912
TOR,J.Biagini,607352
TOR,R.Borucki,621366
TOR,L.Campos,599998
TOR,R.Urena,620446
TOR,L.Gourriel,666971
TOR,D.Smith,596105
TOR,T.Hernandez,606192
TOR,H.Ramirez,623912
TOR,A.Alford,546990
WSN,R.Madson,425492
WSN,B.Kintzler,445213
WSN,O.Perez,424144
WSN,E.Jackson,429719
WSN,T.Roark,543699
WSN,M.Grace,594840
WSN,M.Scherzer,453286
WSN,G.Gonzalez,461829
WSN,S.Solis,519301
WSN,J.Blanton,430599
WSN,S.Doolittle,448281
WSN,M.Albers,458006
WSN,AJ.Cole,595918
WSN,D.Murphy,502517
WSN,M.Wieters,446308
WSN,A.Rendon,543685
WSN,A.Stevenson,664057
WSN,M.Taylor,572191
WSN,A.Sanchez,506703
WSN,R.Zimmerman,475582
WSN,J.Lobaton,446653
WSN,W.Difo,594694
WSN,B.Goodwin,571718
WSN,H.Kendrick,435062
WSN,A.Lind,452252
WSN,S.Kelley,518875
WSN,E.Romero,544836
WSN,S.Strasburg,544931
WSN,R.Raburn,430605
WSN,B.Harper,547180
WSN,T.Turner,607208
WSN,S.Drew,452220
WSN,A.Voth,608723
WSN,E.Fedde,607200
WSN,T.Gott,641627
WSN,A.Adams,613534
WSN,P.Severino,600474
WSN,J.Marmolejos,592530
WSN,R.Read,600466
WSN,R.Bautista,622441
